Nombre, Numero, Fecha, Pp, T_Max, T_Min, T_Med, VV_Max, VV, DWW, DV, Rag_G, HR, ET, EP 
Don Primo,13467,2011-10-01,0,22,11.1,16.9,5.8,0.31,113.8 E,77.5 NE,298.15,62.84,2,3.05,
Don Primo,13467,2011-10-02,0,25.1,8.8,16.89,5.5,0.32,102.2 E,67.8 NE,450.85,61.28,3.4,4.29,
Don Primo,13467,2011-10-03,0,25.9,9.9,17.63,9.7,0.46,92.5 E,63.1 NE,482.34,59.44,3.5,4.65,
Don Primo,13467,2011-10-04,0,26.9,9.7,18.34,1.7,0.1,75.5 NE,54.1 NE,509.8,53.35,3.8,4.95,
Don Primo,13467,2011-10-05,0,28.5,9.6,18.92,1.2,0.04,51.8 NE,56.8 NE,497.69,51.52,3.7,4.89,
Don Primo,13467,2011-10-06,0,28.6,9.7,19.86,1,0.04,66.7 NE,69.9 NE,510.22,40.7,4,5.15,
Don Primo,13467,2011-10-07,0,28.9,8.7,19.48,9,0.27,128.1 E,127.2 E,526.52,39.53,4,5.28,
Don Primo,13467,2011-10-08,0,25.8,13.5,19.33,17.4,0.59,204.4 S,182.9 S,388.68,60.19,3,3.89,
Don Primo,13467,2011-10-09,0.4,25,15.9,19.38,0.7,0.02,97 E,182 S,351.72,63.42,2.5,3.48,
Don Primo,13467,2011-10-10,0,24.9,14.6,19.19,3.3,0.18,90.8 E,110.3 E,331.69,62.4,2.4,3.38,
Don Primo,13467,2011-10-11,6.8,22.3,15.5,17.45,0.6,0.01,122.9 E,112.9 E,175.9,73.2,1,1.98,
Don Primo,13467,2011-10-12,4.6,16.4,12.2,14.95,0,0,159.1 SE,207.6 S,123.71,90.56,0.7,1.05,
Don Primo,13467,2011-10-13,0.6,21.2,13.7,16.82,1.1,0.03,73 NE,135.1 SE,229.73,76.15,1.3,2.44,
Don Primo,13467,2011-10-14,0,23.5,9.8,16.64,1.8,0.05,73.9 NE,75.8 NE,368.2,67.86,2.6,3.7,
Don Primo,13467,2011-10-15,0,25.3,8.4,17.04,5.1,0.27,58.9 NE,73.4 NE,517.18,57.81,4,4.98,
Don Primo,13467,2011-10-16,0,25.6,5.9,16.14,2.1,0.07,68.2 NE,76 NE,525.15,51.21,4,5.09,
Don Primo,13467,2011-10-17,0,26.5,4.5,16.08,4.2,0.24,36 N,38 N,520.5,46.35,4,5.21,
Don Primo,13467,2011-10-18,0,27.5,4.7,17.09,15,1.39,96 E,57.8 NE,518.06,36.05,4.3,5.67,
Don Primo,13467,2011-10-19,0,25,7.4,16.44,1.3,0.04,28.9 N,46.7 NE,500.98,51.48,3.8,4.94,
Don Primo,13467,2011-10-20,0,26.8,5.6,16.16,0.6,0.01,92.9 E,64.8 NE,517.17,46.48,3.8,5.15,
Don Primo,13467,2011-10-21,0,27.1,6.2,17.03,0.1,0,348 NO,65.3 NE,504.12,35.97,3.8,5.27,
Don Primo,13467,2011-10-22,0,24.6,6.4,16.6,2.2,0.07,337.8 NO,10.9 N,463.87,35.31,3.5,4.98,
Don Primo,13467,2011-10-23,0,25.5,5.6,16.36,9.5,1,47.2 NE,59.1 NE,500.33,38.73,3.9,5.36,
Don Primo,13467,2011-10-24,0,24.6,5.3,15.76,4.4,0.5,70.2 NE,75.2 NE,507.65,39.2,3.7,5.29,
Don Primo,13467,2011-10-25,0,25.7,3.7,14.47,3.2,0.09,75.1 NE,41.1 N,511.51,34.18,3.7,5.37,
Don Primo,13467,2011-10-26,0,27.5,2.7,15.29,3.4,0.13,11 N,33.9 N,505.65,32.2,3.7,5.46,
Don Primo,13467,2011-10-27,0,26.7,4.7,15.69,0.5,0.01,159.4 SE,144.8 SE,476.41,42.12,3.6,5.06,
Don Primo,13467,2011-10-28,0,27,8,17.42,0.8,0.01,74 NE,10 N,430.47,51.46,3.1,4.58,
Don Primo,13467,2011-10-29,0,25.4,9,17.1,0.1,0,259.2 SO,12.6 N,462.83,52.96,3.4,4.67,
Don Primo,13467,2011-10-30,0,26.4,8.4,18.08,1.5,0.08,239.9 SO,261.1 SO,467.49,44.45,3.4,4.85,
Don Primo,13467,2011-10-31,0,24.6,8.6,17,2.9,0.21,75.9 NE,67 NE,478.93,39.07,3.6,4.98,
Don Primo,13467,2011-11-01,0,24.9,4.2,14.27,0.3,0,0.9 N,32.6 N,486.89,46.12,3.5,4.87,
Don Primo,13467,2011-11-02,0,26.6,2.8,14.81,0.2,0,209.9 S,105.3 E,470.28,38.4,3.4,5,
Don Primo,13467,2011-11-03,0,25.4,6.2,16.16,3.6,0.08,139 SE,61.1 NE,470.18,37.41,3.4,5.08,
Don Primo,13467,2011-11-04,0,24.9,6.7,15.86,4.2,0.12,225.9 SO,188.1 S,459.02,53.51,3.5,4.72,
Don Primo,13467,2011-11-05,0,25.3,7.7,16.89,9.6,0.79,210.7 S,213.7 S,408.94,45.93,3.2,4.61,
Don Primo,13467,2011-11-06,0,24.8,6.7,16.41,9.6,0.61,214.9 S,152.4 SE,459.19,44.82,3.5,4.89,
Don Primo,13467,2011-11-07,0,25.3,5.6,16.36,7.9,0.38,297.2 O,124.6 E,425.23,45.15,3.1,4.61,
Don Primo,13467,2011-11-08,0,25.8,7.3,16.92,15.1,1.4,232.9 SO,155.5 SE,435.56,48.1,3.6,4.79,
Don Primo,13467,2011-11-09,0,24.9,5.3,15.57,4.7,0.45,238.9 SO,167.4 SE,446.53,46.16,3.3,4.73,
Don Primo,13467,2011-11-10,0,18.3,6,11.85,19.8,5.61,5 N,18.4 N,431.76,58.18,3,5.05,
Don Primo,13467,2011-11-11,0,21.4,2.1,11.69,11.8,0.98,198 S,108.6 E,440.83,62.79,3.1,4.54,
Don Primo,13467,2011-11-12,0,23.3,4.6,14.29,9.3,1.02,236.6 SO,164.3 SE,444.52,50.65,3.2,4.94,
Don Primo,13467,2011-11-13,0,24.1,3.7,14.47,9.4,1.11,225.9 SO,186.1 S,461.72,48.26,3.2,5.16,
Don Primo,13467,2011-11-14,0,23.6,4.7,14.38,12.5,1.6,343.6 NO,196.4 S,377.14,50.71,2.8,4.52,
Don Primo,13467,2011-11-15,0,23.3,8.3,14.89,16.4,2.22,243.1 SO,200.8 S,444.17,53.17,3.3,4.96,
Don Primo,13467,2011-11-16,0,24.7,4.3,14.32,0.1,0,222.3 S,146 SE,446.29,48.09,3,4.75,
Don Primo,13467,2011-11-17,0,22.3,6.8,14.72,4.7,0.48,105.7 E,80.4 NE,392.82,47.76,2.9,4.44,
Don Primo,13467,2011-11-18,0,23.1,5.8,14.46,10.5,0.53,193.5 S,124.9 E,418.99,59.25,3,4.4,
Don Primo,13467,2011-11-19,0,24.4,6.7,15.2,7.9,0.36,190.9 S,95.8 E,420.63,50.55,3,4.58,
Don Primo,13467,2011-11-20,0,26.6,7.3,17.19,0.5,0.01,271.9 O,13.9 N,426.36,48.15,2.8,4.63,
Don Primo,13467,2011-11-21,0,25.7,8.8,17.39,0.7,0.01,205.9 S,179 SE,393.2,47.76,2.7,4.34,
Don Primo,13467,2011-11-22,0,27.5,7.2,17.02,0.5,0.01,274.9 O,20.1 N,417.85,47.97,2.8,4.48,
Don Primo,13467,2011-11-23,0,24.6,8.7,16.29,2.1,0.03,34.1 N,44 N,401.58,49.27,2.8,4.24,
Don Primo,13467,2011-11-24,0,25.2,5.4,15.38,1.7,0.02,305.2 O,69.1 NE,429.6,50.05,2.8,4.45,
Don Primo,13467,2011-11-25,0,24.1,3.7,14.98,8.2,0.56,288.9 O,204.3 S,397.77,43.77,2.8,4.47,
Don Primo,13467,2011-11-26,0,22,4.9,14.09,23.5,2.25,356.8 NO,43.8 N,355.95,55.53,2.5,4.17,
Don Primo,13467,2011-11-27,0,10.8,1.9,6.94,29.4,13.07,22.5 N,18.1 N,308.33,39.74,2.4,6.05,
Don Primo,13467,2011-11-28,0,17.2,-5.2,5.21,15.6,1.75,34.5 N,23.5 N,463.45,25.88,2.6,5.96,
Don Primo,13467,2011-11-29,0,21.1,-7,6.52,0,0,268.7 SO,26.3 N,446.63,23.81,2.6,5.62,
Don Primo,13467,2011-11-30,0,22.7,-4,9.21,0,0,138.3 SE,37.3 N,444.96,20.19,2.7,5.84,
Don Primo,13467,2011-12-01,0,23.3,-1.6,10.85,13.3,0.86,230.8 SO,124.9 E,424.47,26.21,2.8,5.72,
Don Primo,13467,2011-12-02,0,24,1.1,12.97,11.3,1.04,195.4 S,135.7 SE,417.19,33.24,2.9,5.43,
Don Primo,13467,2011-12-03,0,24.2,3.1,13.88,16.5,2.5,268.8 SO,152.9 SE,413.13,39.18,3.2,5.4,
Don Primo,13467,2011-12-04,0,24.4,1.9,13.84,20.2,2.89,248.5 SO,202.9 S,420.14,38.9,3.5,5.42,
Don Primo,13467,2011-12-05,0,24.4,3.3,14.65,21.5,2.5,255.3 SO,188.9 S,417.66,43.02,3.3,5.16,
Don Primo,13467,2011-12-06,0,24.3,2.1,13.36,11.1,1.04,206.9 S,151.2 SE,394.95,39.11,2.8,4.78,
Don Primo,13467,2011-12-07,0,21.6,5.5,12.29,2.1,0.12,15.6 N,14.3 N,365.94,42.2,2.2,4.32,
Don Primo,13467,2011-12-08,0,23.6,1.6,12.32,3.8,0.24,212.2 S,192.2 S,397.95,54.16,2.6,4.4,
Don Primo,13467,2011-12-09,0,23,2.3,13.06,0.8,0.01,194.2 S,114 E,397.49,44.1,2.5,4.6,
Don Primo,13467,2011-12-10,0,22.5,5.3,13.53,3,0.09,125.2 E,82.8 NE,379.23,51.19,2.4,4.36,
Don Primo,13467,2011-12-11,0,21.4,4,13.52,2.3,0.13,193.5 S,137.6 SE,388.1,58.3,2.4,4.27,
Don Primo,13467,2011-12-12,0,22.5,4.4,13.75,1.7,0.08,206.6 S,,381.43,56.76,2.3,4.21,
Don Primo,13467,2011-12-13,0,23,4.4,13.58,1.3,0.08,234.1 SO,13.7 N,389.51,54.93,2.5,4.29,
Don Primo,13467,2011-12-14,0,24,3.4,13.8,8.2,0.61,209 S,163.9 SE,389.17,50.03,2.8,4.47,
Don Primo,13467,2011-12-15,0,24.2,2.1,13.07,5.1,0.39,203.3 S,156.5 SE,393.38,41.74,2.6,4.62,
Don Primo,13467,2011-12-16,0,23,3.5,13.62,3.2,0.18,221.5 S,114 E,373.03,47.03,2.3,4.34,
Don Primo,13467,2011-12-17,0,23.4,7.3,14.71,1.3,0.06,110.1 E,59.5 NE,348.13,61.03,2.1,3.89,
Don Primo,13467,2011-12-18,0,22.1,9,14.82,0.6,0.01,207.1 S,123.9 E,391.72,57.23,2.5,4.24,
Don Primo,13467,2011-12-19,0,22.4,4.7,13.99,18.9,3.15,233.3 SO,225 SO,379.94,51.33,3.1,4.67,
Don Primo,13467,2011-12-20,0,21.6,4.4,13.56,16.9,2.56,249.1 SO,195.4 S,392,49.28,2.9,4.71,
Don Primo,13467,2011-12-21,0,21.8,3.2,12.58,21.5,2.5,249.5 SO,188.4 S,394.85,49.72,2.9,4.74,
Don Primo,13467,2011-12-22,0,20.8,5.2,13.12,6.5,0.46,185.9 S,180.1 S,371.97,50.77,2.3,4.3,
Don Primo,13467,2011-12-23,0,22.8,2.5,12.32,11.7,1.1,200.4 S,166.1 SE,387.15,47.51,2.6,4.61,
Don Primo,13467,2011-12-24,0,23.2,2.5,12.47,10.5,1.48,203.3 S,159.1 SE,383.12,45.4,2.7,4.72,
Don Primo,13467,2011-12-25,0,22.3,2.3,11.66,8.4,1.31,214.4 S,88.4 NE,396.63,44.23,2.5,4.81,
Don Primo,13467,2011-12-26,0,23,1.9,12.97,13.6,1.34,236.7 SO,223.9 S,337.53,44.86,2.5,4.42,
Don Primo,13467,2011-12-27,0,21.8,1.8,12.06,0.7,0.02,19.5 N,16 N,392.96,26.33,2.4,4.9,
Don Primo,13467,2011-12-28,0,24.5,1.2,12.99,7.5,0.39,256.3 SO,,398.22,32.57,2.6,4.95,
Don Primo,13467,2011-12-29,0,23,2.9,13.19,3.3,0.1,255.9 SO,7.3 N,347.87,26.97,2,4.57,
Don Primo,13467,2011-12-30,0,23.4,3.6,13.56,0,0,96.1 E,63.6 NE,325.59,42.41,2,4.12,
Don Primo,13467,2011-12-31,0,23.9,4.5,14.68,5.1,0.24,217.3 S,,372.83,42.96,2.3,4.46,
Don Primo,13467,2012-01-01,0,24.5,6.3,14.39,7.9,0.94,96.9 E,53.6 NE,355.77,53.82,2.3,4.2,
Don Primo,13467,2012-01-02,0,17.5,7.4,12.18,7.6,0.39,94.2 E,67.6 NE,215.6,65.98,1.2,2.7,
Don Primo,13467,2012-01-03,0,17.9,3.3,10.11,0.4,0.01,8 N,41.1 N,378.99,60.98,2.2,4.16,
Don Primo,13467,2012-01-04,0,20.4,0.3,9.83,0.5,0.01,31.9 N,32.3 N,410.07,48.22,2.4,4.67,
Don Primo,13467,2012-01-05,0,19.8,-0.3,10.09,9.9,0.58,1.4 N,21 N,387.17,40.08,2.4,4.86,
Don Primo,13467,2012-01-06,0,18.2,0.2,10.01,0,0,9.6 N,95.8 E,357.78,54.61,2,4.38,
Don Primo,13467,2012-01-07,0,21.3,-1.3,10.58,0.6,0.01,198.1 S,153.8 SE,414.84,38.07,2.4,5.04,
Don Primo,13467,2012-01-08,0,22.2,4.1,12.85,12.3,1.66,217.8 S,176.3 SE,349.83,39.24,2.4,4.81,
Don Primo,13467,2012-01-09,0,19.6,4.9,11.82,12,1.55,200.5 S,194.9 S,302.24,38.03,2.1,4.36,
Don Primo,13467,2012-01-10,0,21,5,12.81,13.5,1.65,210 S,163 SE,347.52,34.41,2.4,4.77,
Don Primo,13467,2012-01-11,0,23,-2.2,10.15,6.8,0.39,268.9 SO,76.9 NE,413.48,29.11,2.6,5.08,
Don Primo,13467,2012-01-12,0,23,-2.8,10.17,8.3,0.84,211.6 S,166.4 SE,412.88,27.84,2.8,5.26,
Don Primo,13467,2012-01-13,0,22.1,2.8,13.43,8.1,0.75,281 O,155.1 SE,321.38,27.24,2.1,4.62,
Don Primo,13467,2012-01-14,0,18.5,6.5,12.4,0,0,47.5 NE,43.5 N,217.23,41.8,1,3.33,
Don Primo,13467,2012-01-15,0,22.3,3.8,13.34,0,0,59.8 NE,86.6 NE,403.36,55.61,2.6,4.48,
Don Primo,13467,2012-01-16,0,23.5,4.8,14.11,0.7,0.02,252.9 SO,45.6 NE,377.37,52.91,2.5,4.28,
Don Primo,13467,2012-01-17,0,24,3.2,13.86,0.5,0.01,252.2 SO,73.2 NE,396.44,38.51,2.5,4.66,
Don Primo,13467,2012-01-18,0,24.3,4.3,13.71,0,0,84.4 NE,38.3 N,344.91,36.78,2.1,4.31,
Don Primo,13467,2012-01-19,0,23.7,6.9,15.04,3.7,0.14,208.8 S,107.9 E,292.6,43.25,1.9,3.82,
Don Primo,13467,2012-01-20,0,25.4,2.8,13.9,0.5,0.01,291.3 O,165.8 SE,389.66,33.06,2.4,4.68,
Don Primo,13467,2012-01-21,0,25.3,2,13.63,2.2,0.09,184.1 S,124.3 E,410.28,27.44,2.8,4.95,
Don Primo,13467,2012-01-22,0,24.8,4.1,13.92,0,0,103 E,132.3 E,325.03,33.43,2,4.22,
Don Primo,13467,2012-01-23,0,24.6,2.5,13.97,4.3,0.27,201.2 S,182.2 S,412.61,33.59,2.9,4.89,
Don Primo,13467,2012-01-24,0,23.3,3.7,14.36,23.7,4.65,231.6 SO,211.2 S,372,37.78,3.4,5.33,
Don Primo,13467,2012-01-25,0,21.6,6.7,13.68,31.5,6.32,242.8 SO,200.6 S,421.27,37.97,3.6,5.93,
Don Primo,13467,2012-01-26,0,18.9,0,9.55,10.3,0.65,24.3 N,24.1 N,440.11,31.26,2.7,5.21,
Don Primo,13467,2012-01-27,0,21.4,-1.7,9.68,3.4,0.23,196.6 S,62.1 NE,431.67,29.39,2.8,5.17,
Don Primo,13467,2012-01-28,0,21.2,-0.4,11.43,9.8,0.4,115.2 E,139.4 SE,425.08,37.39,2.9,5.12,
Don Primo,13467,2012-01-29,14,19.1,4.5,11.2,7.8,0.56,94.3 E,95.6 E,267.36,71.18,1.6,3.38,
Don Primo,13467,2012-01-30,3.6,12.3,8.6,10.2,0,0,18.9 N,93.3 E,112.31,90,0.2,1.6,
Don Primo,13467,2012-01-31,0.2,18,5.5,11.98,0,0,182.1 S,167.5 SE,323.72,78.91,2.1,3.64,
Don Primo,13467,2012-02-01,0,21.4,6.9,13.96,0,0,67.2 NE,56.4 NE,390.37,70.01,2.7,4.21,
Don Primo,13467,2012-02-02,0,22.3,6.1,14.34,3,0.21,201.2 S,185.8 S,459.97,61.64,3.2,4.81,
Don Primo,13467,2012-02-03,0,23.1,5.2,14.75,4.8,0.32,209.5 S,177 SE,467.49,51.16,3.2,4.97,
Don Primo,13467,2012-02-04,0,23.8,3,14.34,6.3,0.4,202.6 S,122.2 E,457.66,48.4,3.2,4.9,
Don Primo,13467,2012-02-05,0,20.6,9.4,14.49,11.6,0.27,226.3 SO,97.5 E,334.37,52.88,2.1,3.87,
Don Primo,13467,2012-02-06,0,21.7,5,13.02,2.9,0.17,196.8 S,356.2 NO,419.44,54.78,2.8,4.46,
Don Primo,13467,2012-02-07,0,15.6,6.5,10.44,3.9,0.14,127.8 E,118.6 E,143.8,54.79,0.6,2.19,
Don Primo,13467,2012-02-08,3.8,20,0.2,9.69,5.6,0.24,4.4 N,74.2 NE,422.35,62.76,2.7,4.52,
Don Primo,13467,2012-02-09,5.4,17.7,4.4,10.66,4.1,0.2,270.7 O,345.6 NO,453.24,77.27,2.8,4.77,
Don Primo,13467,2012-02-10,0,15.1,7.9,10.95,0.2,0,190.9 S,204 S,214.4,75.91,1.2,2.87,
Don Primo,13467,2012-02-11,24,11.1,8.7,9.65,0,0,203.2 S,356.6 NO,100.7,91.61,0.2,1.48,
Don Primo,13467,2012-02-12,7.6,15.7,8.4,11.14,5.6,0.31,111.6 E,169 SE,226,87.33,1.2,2.78,
Don Primo,13467,2012-02-13,0,18.1,8.1,12.78,23.2,2.54,233.9 SO,203.3 S,409.96,73.21,2.6,4.66,
Don Primo,13467,2012-02-14,0,19.8,9.8,14.26,23.1,4.05,257.5 SO,201.6 S,382.39,74.71,2.3,4.39,
Don Primo,13467,2012-02-15,2,19.2,10.8,13.88,8.2,0.72,271.8 O,202.2 S,302.64,76.28,2,3.38,
Don Primo,13467,2012-02-16,6,15.7,9.4,12.09,0.5,0.01,191.6 S,197 S,203.72,82.73,1.1,2.34,
Don Primo,13467,2012-02-17,0,19.4,10.4,14.03,17.1,2.72,,207.2 S,359.21,66.87,2.5,4.13,
Don Primo,13467,2012-02-18,0,21.1,8.8,14.31,18.8,3.11,229.4 SO,214.1 S,517.54,59,3.3,5.57,
Don Primo,13467,2012-02-19,0,19.8,4.6,12,5.8,0.42,218.8 S,165.3 SE,328.29,57.3,2.2,3.84,
Don Primo,13467,2012-02-20,0,22.4,3.1,13.71,5.2,0.51,200 S,189.4 S,430.14,45.81,3.1,4.83,
Don Primo,13467,2012-02-21,0,23.3,7.9,15.52,12.8,0.82,203.2 S,176.9 SE,378.42,57.72,3,4.28,
Don Primo,13467,2012-02-22,0,23.5,7.3,16.03,1.3,0.02,219.1 S,154.5 SE,443.39,58.33,3.2,4.6,
Don Primo,13467,2012-02-23,0,22.7,6.8,14.84,14.9,1.75,251.8 SO,235.9 SO,380.89,57.3,3.1,4.29,
Don Primo,13467,2012-02-24,0,22.9,11,16,19.7,4.19,218.8 S,203.9 S,459.48,52.76,3.9,5.28,
Don Primo,13467,2012-02-25,0,22.3,3.4,12.88,17.7,1.36,14.5 N,20.4 N,535.07,51.18,3.8,5.46,
Don Primo,13467,2012-02-26,0,24.1,3.6,13.91,5.6,0.89,238.1 SO,282.6 O,485.57,53.62,3.7,5.04,
Don Primo,13467,2012-02-27,0,23.6,6,15.77,1.1,0.01,222 S,153.7 SE,356.93,41.95,2.4,4.25,
Don Primo,13467,2012-02-28,0,27.3,7.4,17.41,0,0,92.5 E,54.8 NE,481.49,43.98,3.6,5.13,
CEPAB,22581,2011-07-30,0,25.2,12.7,19.49,14.5,4.51,95.5 E,79.8 NE,332.26,53.76,3.4,4.1,
CEPAB,22581,2011-07-31,0,26.1,15.4,20.12,16.6,6.99,83.2 NE,68.1 NE,356.07,54.66,3.9,4.63,
CEPAB,22581,2011-08-01,0,26.9,15,20.35,15.4,6.74,83.4 NE,60.8 NE,444.83,56.05,4.8,5.18,
CEPAB,22581,2011-08-02,0,29.1,13.5,21.23,11.2,3.48,72.1 NE,48.1 NE,505.34,53.15,5.3,5.31,
CEPAB,22581,2011-08-03,0,29.3,13.2,21.55,13.6,3.91,100.3 E,61.5 NE,564.58,50.25,5.9,5.82,
CEPAB,22581,2011-08-04,0,26.1,16.9,21.23,8.8,1.55,96.4 E,139.8 SE,324.77,54.86,2.7,3.61,
CEPAB,22581,2011-08-05,1.4,30.6,15.4,21.25,10.9,2.29,263.4 SO,148.7 SE,481.95,61.74,4.5,4.7,
CEPAB,22581,2011-08-06,34.2,28.2,13.9,20.1,21.3,4.41,313.2 O,14.4 N,521.42,67.23,5,4.95,
CEPAB,22581,2011-08-07,0.8,28.6,13.7,20.34,7.5,1.86,342.7 NO,74.9 NE,561,64.04,5,5.05,
CEPAB,22581,2011-08-08,0,26.2,15.7,20.15,11.2,2.24,268.6 SO,202.3 S,427.58,63.18,4,4.21,
CEPAB,22581,2011-08-09,7.4,28.7,13.2,19.79,14.2,2.28,281 O,156.2 SE,523.78,67.22,5.1,4.82,
CEPAB,22581,2011-08-10,5,29.7,15.6,21.45,8.1,1.73,225.5 SO,192.3 S,551.66,63.77,5,5.06,
CEPAB,22581,2011-08-11,0.4,29.5,14.3,21.69,3.8,1.18,75.7 NE,183.5 S,555.5,59.32,5.2,5.1,
CEPAB,22581,2011-08-12,0,30.1,15.6,21.6,20.1,2.22,23.6 N,4.7 N,508.56,62.59,4.8,4.84,
CEPAB,22581,2011-08-13,0,29.5,14.8,21.48,6.6,1.27,,143.3 SE,551.44,60.21,4.9,4.99,
CEPAB,22581,2011-08-14,0,28.7,12.7,20.35,8.3,2.03,83.8 NE,65 NE,554.63,59.95,5.2,5.1,
CEPAB,22581,2011-08-15,0,28.7,13.3,21.18,9.5,3.75,95.4 E,63.1 NE,544.3,48.81,5.2,5.66,
CEPAB,22581,2011-08-16,0,29.6,13,21.35,11.3,3.19,76.3 NE,71.3 NE,553.76,46.93,5.4,5.72,
CEPAB,22581,2011-08-17,0,29.6,11.6,21.12,9.8,3.33,77.4 NE,52.8 NE,524.64,47.7,5,5.54,
CEPAB,22581,2011-08-18,0,30.1,12.4,21.22,7.3,2.08,59.2 NE,63.9 NE,588.51,40.78,5.6,5.91,
CEPAB,22581,2011-08-19,0,30.1,11.8,21.4,9.1,1.82,49 NE,74.5 NE,574.33,42.93,5.3,5.71,
CEPAB,22581,2011-08-20,0,30.8,13.7,22.23,10.9,2.23,111 E,77.9 NE,534.38,42.19,5,5.59,
CEPAB,22581,2011-08-21,0,28.4,13.1,21.38,12.4,3.86,85.3 NE,59.4 NE,553.46,47.93,5.6,5.72,
CEPAB,22581,2011-08-22,0,27.1,15.3,20.71,16.2,6.31,100.5 E,60.9 NE,402.35,54.82,4.3,4.82,
CEPAB,22581,2011-08-23,0,27,15.6,20.83,8.7,1.56,88 NE,55.4 NE,351.96,56.51,3.1,3.76,
CEPAB,22581,2011-08-24,0,29.9,14.3,21.48,8.3,2.51,72.4 NE,92.2 E,508.01,58.18,4.7,4.99,
CEPAB,22581,2011-08-25,0,29.3,13.7,21.55,16.7,4.14,87.4 NE,68.5 NE,496,54.72,4.9,5.24,
CEPAB,22581,2011-08-26,3.6,26.9,14,20.84,12.2,2.74,28.1 N,49.8 NE,366.79,59.27,3.3,3.95,
